Month_Date,State,District,Month,Sales,Direct,Web,Course,Programs,year_flag,time_order
2016-04-01,State_10,District_41,4,112497.318091809,33625.9850765076,838.9392613861,801.7612152295,2187.3602021062,2,16
2016-04-01,State_5,District_18,4,15516.3557155716,3516.8797623762,78.1391664266,69.7969770585,181.9036562592,2,16
2016-04-01,State_5,District_30,4,9658.8442844284,2011.3137641764,41.8013680288,34.0563525275,382.8125243474,2,16
2016-04-01,State_4,District_29,4,29570.2055805581,3441.8833285329,73.1382419262,72.9039371971,461.6062674347,2,16
2016-04-01,State_5,District_21,4,19908.8414041404,2500.2502484248,49.0714322412,65.7486578236,147.2969888569,2,16
2016-04-01,State_3,District_15,4,11229.4264626463,2640.3778127813,60.8672532133,51.5161719244,259.5012030405,2,16
2016-04-01,State_9,District_38,4,27112.1418541854,3979.3409954996,105.8222242844,76.518668117,367.081559514,2,16
2016-04-01,State_4,District_39,4,20413.9261926193,2298.1122070207,58.6862852925,39.2783706427,316.8646368983,2,16
2016-04-01,State_5,District_25,4,8989.9701170117,1817.7323636364,30.4115836544,23.9235037984,172.9598416292,2,16
2016-04-01,State_9,District_47,4,7538.4064806481,924.4191337534,33.3322346535,24.7423134756,198.817539631,2,16
2016-04-01,State_7,District_13,4,36852.2437443744,9101.647780378,244.309390297,182.2175424446,1969.3545146535,2,16
2016-04-01,State_5,District_7,4,39818.3758775878,11154.5367470747,286.2996244824,244.3323465725,1589.6272505131,2,16
2016-04-01,State_9,District_23,4,9792.7632763276,2766.915420342,81.0032089109,61.6679948605,119.2579811593,2,16
2016-04-01,State_6,District_4,4,51147.2280828083,6022.0626606661,111.3707066787,92.5529970585,1060.7610942214,2,16
2016-04-01,State_7,District_28,4,9911.498109811,1904.6074275428,62.1827984158,39.0833530243,244.4728033735,2,16
2016-04-01,State_8,District_3,4,15821.9855985599,1387.1823656166,30.4839738074,19.6551262992,338.0557030099,2,16
2016-04-01,State_7,District_44,4,7865.4930693069,1350.0364808281,41.0932482268,25.655054733,258.6225013825,2,16
2016-04-01,State_7,District_33,4,61804.7355535554,18072.3286408641,477.7134275428,433.9967712871,1589.1756436004,2,16
2016-04-01,State_5,District_32,4,7073.5481548155,1108.3365634564,20.8282938794,22.0073538194,135.3872165023,2,16
2016-04-01,State_6,District_35,4,48011.2302430243,6067.1611881188,149.1280036904,110.5876152799,1330.9573984699,2,16
2016-04-01,State_8,District_2,4,12984.200540054,1083.572640324,34.6036939694,28.707894613,90.2513636778,2,16
2016-04-01,State_6,District_19,4,65479.702970297,10312.5633591359,238.0968739874,190.1250652457,868.1262581638,2,16
2016-04-01,State_5,District_34,4,5307.1643564356,1009.0795378938,22.8519588839,14.6212844835,94.5659415176,2,16
2016-05-01,State_1,District_17,5,7024.2343834383,1850.1469306931,31.3651781458,34.0278829757,84.6863179982,2,17
2016-05-01,State_1,District_37,5,4546.3315931593,1320.3399062106,23.0691293105,26.4134675986,60.6881872673,2,17
2016-05-01,State_4,District_29,5,24708.5843384338,3574.360250225,87.0584223042,94.4544335374,584.9353824608,2,17
2016-05-01,State_1,District_40,5,5500.0874887489,1962.7925814582,50.1415027543,40.2101620702,364.9565264626,2,17
2016-05-01,State_1,District_5,5,9098.9108910891,2461.5943672367,63.051480126,55.764636189,540.5562320054,2,17
2016-05-01,State_1,District_20,5,6690.1350135014,2058.7276165617,55.520159604,47.2730889757,46.2798862592,2,17
2016-05-01,State_4,District_39,5,17975.301890189,2369.3839873987,78.3753774977,46.9053752187,529.9803010639,2,17
2016-05-01,State_1,District_11,5,16198.5839783978,5051.3370045005,136.9577093789,122.1395668947,234.2402474869,2,17
2016-05-01,State_4,District_14,5,20833.7274527453,3680.1605886589,138.2324277048,84.3515132799,557.6122533105,2,17
2016-05-01,State_1,District_46,5,8272.2657065707,2537.6981314131,94.3475271467,53.7506753375,145.5450948731,2,17
2016-05-01,State_5,District_27,5,9553.4228622862,3130.5222934293,52.2375579118,57.0912499442,254.7220321314,2,17
2016-05-01,State_4,District_26,5,19975.2759675968,2900.7010063006,93.8974046625,65.2045354203,214.7269324248,2,17
2016-05-01,State_5,District_18,5,13324.9443744374,3620.5661080108,95.2695583798,88.059065568,177.5625743798,2,17
2016-05-01,State_3,District_36,5,7331.698289829,1753.8092288029,39.7210945095,40.8491428857,63.9220529019,2,17
2016-05-01,State_3,District_43,5,8107.9488748875,1648.8142210621,45.936869829,35.1820060747,157.2231434419,2,17
2016-05-01,State_7,District_33,5,53010.3513951395,19503.8041944194,515.4990288029,527.3719035284,1873.7617863726,2,17
2016-05-01,State_1,District_42,5,3840.7798379838,970.3229913591,17.2436089667,24.5699535816,17.1515848767,2,17
2016-05-01,State_3,District_15,5,10651.6309630963,2785.4380306031,69.0343033843,68.0236718524,262.0614214797,2,17
2016-05-01,State_1,District_31,5,9828.6455445545,3807.3021944194,102.2375393879,81.2385417354,748.8438977444,2,17
2016-05-01,State_7,District_44,5,6843.1863186319,1435.7035485149,39.3150578938,32.1307286873,58.9777354887,2,17
2016-05-01,State_3,District_22,5,16943.1553555356,4663.8722052205,155.0857816922,96.5177825905,521.0076374365,2,17
2016-05-01,State_5,District_34,5,4776.0882088209,964.5850091809,20.9006840144,19.4232330265,42.5696093186,2,17
2016-05-01,State_2,District_12,5,34935.1589558956,11178.3946732673,345.4578185419,326.01200773,1365.4998169757,2,17
2016-05-01,State_8,District_2,5,10588.6347434743,1291.3479960396,42.670049757,40.6811901422,684.0964685329,2,17
2016-05-01,State_6,District_4,5,43959.6442844284,5978.776129613,221.7567690009,118.9544746823,1168.9014334744,2,17
2016-05-01,State_7,District_28,5,8240.2145814582,1939.1359873987,81.582330045,55.0805192439,633.4665832079,2,17
2016-05-01,State_3,District_6,5,7891.1585958596,1352.0498079208,28.2148341134,23.90415264,252.2281007795,2,17
2016-05-01,State_6,District_19,5,57217.4761476148,10514.2987326733,301.702430009,229.2812577714,2180.9326728173,2,17
2016-05-01,State_9,District_38,5,25756.6804680468,4354.9271647165,129.0236112511,93.4379270801,681.6249881872,2,17
2016-05-01,State_5,District_21,5,15697.4477047705,3611.2041368137,93.1043720792,79.2732330081,303.8029624032,2,17
2016-05-01,State_5,District_32,5,5762.9083708371,1149.1064370837,21.6088038164,24.4591570661,49.872564108,2,17
2016-05-01,State_4,District_10,5,16622.3157515752,2309.2861728173,83.7224710891,53.4285479442,389.7598778398,2,17
2016-05-01,State_8,District_45,5,14681.1265526553,1547.0405366337,61.9688869847,26.2836190189,496.0055546895,2,17
2016-05-01,State_5,District_25,5,9400.2822682268,1822.4636831683,43.9855949595,32.7213432223,44.452974315,2,17
2016-05-01,State_9,District_9,5,12733.7216921692,2857.2131413141,71.2468345815,60.8672425149,349.8276481098,2,17
2016-05-01,State_5,District_7,5,33661.8275427543,11754.4075553555,286.8188781278,297.2246334923,871.2383207381,2,17
2016-05-01,State_6,District_35,5,41795.6925292529,6263.8632457246,220.4820506751,138.7552333699,1065.3085208875,2,17
2016-05-01,State_8,District_24,5,21269.2680468047,3403.3281152115,90.8477550135,80.3363477678,496.1028286949,2,17
2016-05-01,State_9,District_23,5,8377.6669666967,2890.7350369037,99.8677052925,75.3868941728,317.375469748,2,17
2016-05-01,State_5,District_30,5,8790.7380738074,2167.8499441944,40.2403481368,41.7393167561,444.6323800774,2,17
2016-05-01,State_7,District_13,5,31817.0253825383,9848.2901314131,300.5724919712,241.163217883,1296.7601547543,2,17
2016-05-01,State_9,District_47,5,6444.3740774077,1069.2780180018,31.7712147615,31.9765540369,39.6592441404,2,17
2016-05-01,State_8,District_8,5,21011.7162916292,3291.1857947795,102.8041379118,60.0154586517,903.6892634113,2,17
2016-05-01,State_9,District_1,5,38674.2937893789,10805.5264968497,325.0453382718,262.6823443294,1193.4781724392,2,17
2016-05-01,State_8,District_3,5,15211.3857785779,1454.1254914492,44.59302036,26.8100453411,44.3953365761,2,17
2016-05-01,State_10,District_41,5,96201.9445544554,35209.9701710171,988.6153362736,975.8910273987,2417.7316966697,2,17
2016-05-01,State_8,District_16,5,14024.8446444644,1779.9824810081,74.7340840864,40.9704873429,374.9038304194,2,17
2016-06-01,State_2,District_12,6,35632.7866786679,12200.4601710171,374.1510793879,261.9306730459,1429.4068437984,2,18
2016-06-01,State_1,District_46,6,8565.2140414041,2307.4741782178,69.6417287849,42.2728756508,421.2488164176,2,18
2016-06-01,State_1,District_42,6,3877.8945094509,1045.9234237624,18.4143738866,19.5723202472,411.6413872889,2,18
2016-06-01,State_1,District_17,6,6612.7200720072,1857.0929090909,42.3804891809,29.738532906,238.8221059514,2,18
2016-06-01,State_1,District_5,6,9436.6318631863,2596.0846174618,75.4547265167,45.7611953807,234.1833597246,2,18
2016-06-01,State_3,District_22,6,15911.7216921692,4864.7015841584,139.7618843384,77.8087268569,380.9669136994,2,18
2016-06-01,State_1,District_37,6,4596.9360936094,1505.1633332133,29.2849046265,21.3354552286,140.3627727867,2,18
2016-06-01,State_1,District_20,6,6500.296669667,2152.8506588659,47.1642432583,37.9335470405,331.6476706085,2,18
2016-06-01,State_3,District_6,6,7759.9535553555,1384.3637076508,32.233859874,19.0244709438,185.9211390153,2,18
2016-06-01,State_3,District_43,6,7910.4403240324,1683.4434469847,39.1136691089,27.4326233248,79.9920509613,2,18
2016-06-01,State_4,District_29,6,23534.3427542754,3604.5601566157,80.9874272727,73.1796978614,348.6468663186,2,18
2016-06-01,State_1,District_31,6,9068.7639963996,3482.0492043204,87.3762871287,68.4882275464,986.0279080468,2,18
2016-06-01,State_4,District_10,6,16260.7204320432,2366.9679945995,70.3939344914,45.8183411719,104.4755863492,2,18
2016-06-01,State_4,District_39,6,17023.7656165617,2522.9001782178,61.418070099,40.3641184302,558.7175976238,2,18
2016-06-01,State_5,District_25,6,7429.8091809181,1966.0139045905,30.0496329433,25.3462507561,96.2884715374,2,18
2016-06-01,State_1,District_40,6,5614.4158415842,2089.4308550855,53.7985778038,28.8590615406,271.0531057966,2,18
2016-06-01,State_5,District_7,6,32714.9792979298,11488.1450477048,282.1483411341,233.3198317858,995.3587590099,2,18
2016-06-01,State_5,District_27,6,9885.4747074708,3291.4877947795,51.2681817822,46.8295347489,311.058379676,2,18
2016-06-01,State_3,District_36,6,7150.7672367237,1837.6643024302,50.5916252385,31.9239729483,285.3183401728,2,18
2016-06-01,State_4,District_26,6,20651.9434743474,3190.7207740774,79.0361524032,54.1726575608,324.508199532,2,18
2016-06-01,State_1,District_11,6,15535.7195319532,5057.8803168317,113.2495913951,93.6374466157,399.3138794239,2,18
2016-06-01,State_5,District_30,6,8140.0853285329,2241.739049505,43.4347780558,31.7944572619,466.2607329379,2,18
2016-06-01,State_6,District_19,6,56556.6084608461,10783.2792331233,329.5585724032,186.1582342268,2918.2848185779,2,18
2016-06-01,State_7,District_33,6,53332.5497749775,20048.3084968497,489.1440388839,426.9030456886,5207.3249827723,2,18
2016-06-01,State_3,District_15,6,10118.5468946895,2801.8466462646,69.3804724752,46.5204180252,208.5660622502,2,18
2016-06-01,State_5,District_32,6,6320.3524752475,1090.216619622,24.0951139514,20.0722906994,295.6992027921,2,18
2016-06-01,State_6,District_35,6,41150.904050405,6562.5403186319,167.992500072,111.7919339658,819.9896664987,2,18
2016-06-01,State_7,District_44,6,6956.3477947795,1297.2873110711,41.4111130513,25.0002870265,552.7316305527,2,18
2016-06-01,State_4,District_14,6,21983.700090009,3830.7574563456,100.9502984338,70.469796315,809.294340414,2,18
2016-06-01,State_7,District_13,6,32706.1728172817,10612.4484284428,202.400809901,188.5168765311,2301.9356194059,2,18
2016-06-01,State_8,District_2,6,12349.3886588659,1243.5314775878,33.2881487669,28.8508978562,89.3066200324,2,18
2016-06-01,State_6,District_4,6,43605.699009901,6519.0524536454,116.9790565977,89.2822322898,1684.2035374257,2,18
2016-06-01,State_7,District_28,6,8939.3789378938,1922.526039604,81.8718906211,41.6279445887,122.2583619262,2,18
2016-06-01,State_5,District_18,6,13198.6495049505,3728.7824392439,91.6973960936,70.8788629775,885.5116484428,2,18
2016-06-01,State_8,District_45,6,12184.8720072007,1714.2473515752,35.3118137714,19.736697196,239.4246536652,2,18
2016-06-01,State_9,District_38,6,24548.2549054906,4229.1948874888,122.3011049325,75.1917148083,1122.2169027903,2,18
2016-06-01,State_8,District_24,6,22440.8720072007,3475.0025580558,72.1405615482,57.6232478398,138.5600130873,2,18
2016-06-01,State_5,District_21,6,15814.0514851485,3772.7736363636,69.7141189379,60.0986090837,666.822549595,2,18
2016-06-01,State_9,District_1,6,35714.3809180918,10715.8327740774,296.0592577858,207.3052621944,1470.6378529973,2,18
2016-06-01,State_9,District_47,6,6712.2927092709,1056.0907254726,27.9976636724,25.6919936524,161.1461242214,2,18
2016-06-01,State_5,District_34,6,4144.6513051305,1043.5074311431,21.2909389919,16.2135161944,75.5283648119,2,18
2016-06-01,State_9,District_9,6,12540.4669666967,2866.4744464446,72.2728192079,49.5169309703,200.2223937354,2,18
2016-06-01,State_10,District_41,6,97912.5803780378,37007.2672547255,837.142030423,772.5339775158,2642.6085926193,2,18
2016-06-01,State_9,District_23,6,8111.5665166517,3105.9597029703,85.2236234743,59.7197698002,612.7715421602,2,18
2016-06-01,State_8,District_3,6,13450.9508550855,1542.5105506751,30.4839738074,20.2794717959,606.0122736526,2,18
2016-06-01,State_8,District_8,6,19329.1535553555,3380.1748532853,63.7438183078,51.029198279,722.418769685,2,18
2016-06-01,State_8,District_16,6,13630.6901890189,1988.6638343834,40.5016044464,32.5770676958,84.472038306,2,18
2016-07-01,State_4,District_39,7,18001.5830783078,2362.9413393339,52.5271184878,44.2274119604,432.5522559316,2,19
2016-07-01,State_4,District_26,7,20640.3726372637,2791.2766786679,74.7716519532,55.9537172349,529.6848767597,2,19
2016-07-01,State_3,District_15,7,10118.9648964896,2545.6507740774,73.0816334113,52.1428158956,106.6748071827,2,19
2016-07-01,State_4,District_14,7,22040.4831683168,3704.8238469847,110.0143345815,73.0556687291,766.2073493969,2,19
2016-07-01,State_5,District_7,7,36797.0293429343,10989.5445922592,261.2035711971,255.9695243654,2731.7590632583,2,19
2016-07-01,State_3,District_36,7,7275.8891089109,1546.8392039604,28.2431383618,33.5342675446,283.6688615338,2,19
2016-07-01,State_3,District_22,7,16850.9364536454,4536.9319333933,115.2732564176,83.118408333,711.8499857426,2,19
2016-07-01,State_3,District_6,7,7511.0473447345,1232.2568459046,25.3382690009,21.9149885627,132.981900153,2,19
2016-07-01,State_3,District_43,7,7791.701170117,1711.2273609361,33.0709783258,28.4005063219,25.8816775032,2,19
2016-07-01,State_4,District_29,7,24756.3427542754,3463.0232619262,79.6277961836,78.1690935626,655.1792475608,2,19
2016-07-01,State_1,District_20,7,6852.1735373537,2003.965119712,40.3410425383,36.3430331539,35.2451249145,2,19
2016-07-01,State_5,District_32,7,6069.5492349235,1022.266830423,22.7071785959,19.918922609,43.0604866265,2,19
2016-07-01,State_4,District_10,7,16122.5587758776,2150.032,53.1187622502,48.073263811,353.9529849325,2,19
2016-07-01,State_1,District_11,7,15814.3751575158,4915.1354275428,89.022219802,103.75333827,959.9300784338,2,19
2016-07-01,State_5,District_25,7,8258.6621062106,1789.1431193519,35.5572884608,27.1183191989,82.63454973,2,19
2016-07-01,State_5,District_34,7,4938.0597659766,948.7803915392,20.7559037264,15.2575099831,57.3180866319,2,19
2016-07-01,State_1,District_17,7,7509.8207020702,1734.2799560756,30.0496329433,29.7472732194,630.4844011881,2,19
2016-07-01,State_8,District_2,7,9800.3636363636,1159.7770707471,31.5099584338,32.5442626835,482.8539713303,2,19
2016-07-01,State_5,District_27,7,10309.8786678668,2896.8756849685,46.2672572817,51.1695768011,391.4757471827,2,19
2016-07-01,State_6,District_4,7,44898.0169216922,5996.996739874,97.189269973,96.2057630351,669.5933347615,2,19
2016-07-01,State_5,District_18,7,14130.998379838,3369.202219622,88.1127111971,73.9432821602,532.4090028983,2,19
2016-07-01,State_5,District_30,7,9428.0882088209,2029.6350405041,39.4881424482,36.1296900504,536.0721237012,2,19
2016-07-01,State_1,District_5,7,9017.0894689469,2251.7050189019,40.2686523852,48.3361946787,255.5055424842,2,19
2016-07-01,State_5,District_21,7,17432.7204320432,3210.0487128713,65.1317536634,67.8106010747,866.8141474887,2,19
2016-07-01,State_2,District_12,7,32507.5179117912,11124.4375085509,314.9107182718,285.702160351,1537.940200288,2,19
2016-07-01,State_6,District_35,7,43630.4309630963,6105.2130711071,130.7103708011,117.2791553069,2254.3608863906,2,19
2016-07-01,State_7,District_44,7,6843.7764176418,1262.0540869487,39.8500931593,27.5706861773,55.1535037714,2,19
2016-07-01,State_1,District_40,7,5284.3719171917,1908.9360810081,46.9029869307,34.7950540202,438.3188704626,2,19
2016-07-01,State_9,District_9,7,12376.4493249325,2542.8321152115,56.6027527633,53.2152305365,393.960830459,2,19
2016-07-01,State_7,District_13,7,31862.4752475248,9294.7258469847,199.9585856166,195.7825229631,1704.3207649685,2,19
2016-07-01,State_1,District_46,7,7835.7263726373,2213.7538019802,51.8756071827,45.169248036,540.4374655086,2,19
2016-07-01,State_1,District_42,7,3855.6759675968,919.1844833483,16.0004539046,20.6995097294,268.1429505311,2,19
2016-07-01,State_9,District_23,7,8414.7452745275,2673.0943780378,76.2036731953,63.8983725635,110.99373991,2,19
2016-07-01,State_7,District_28,7,8489.2079207921,1782.3984736274,74.6584349415,44.6811979172,63.9690964842,2,19
2016-07-01,State_9,District_1,7,36465.5150315031,9720.745859586,239.0031234923,221.6143516976,688.5553870387,2,19
2016-07-01,State_6,District_19,7,57782.9105310531,9969.6937551755,204.4277338614,199.9990645671,2962.9730641944,2,19
2016-07-01,State_1,District_31,7,9643.7789378938,3162.6348604861,78.8189819802,71.7096113303,409.9430082088,2,19
2016-07-01,State_8,District_8,7,20369.9553555356,3132.535620162,65.6227030243,54.7336035212,459.2661074527,2,19
2016-07-01,State_10,District_41,7,98221.001260126,33724.5374257426,705.0306882088,819.8373365257,2182.2360606661,2,19
2016-07-01,State_9,District_47,7,6646.7096309631,1045.5207582358,32.2621641224,25.698057506,409.2534723546,2,19
2016-07-01,State_1,District_37,7,4574.1047704771,1422.5162559856,19.1948838344,23.1058509021,52.7627896418,2,19
2016-07-01,State_7,District_33,7,51782.7366336634,18006.3921692169,459.2359270927,462.0926867327,4542.4387659766,2,19
2016-07-01,State_9,District_38,7,26662.1771377138,3863.3733555356,103.9716438164,80.0213858434,1209.5759445005,2,19
2016-07-01,State_8,District_3,7,14737.4455445545,1244.5381411341,25.7568282448,21.7298326119,73.9928953933,2,19
2016-07-01,State_8,District_24,7,22225.1477947795,3257.3619009901,63.2653915572,63.5687334041,135.8146549595,2,19
2016-07-01,State_8,District_16,7,13438.9818181818,1924.2373663366,46.5442952295,35.7925548857,285.6318056526,2,19
2016-07-01,State_8,District_45,7,14607.401980198,1526.1019348335,33.3605389019,23.5903303798,223.7843528533,2,19
2016-08-01,State_5,District_25,8,7915.4257425743,2055.4056273627,33.9238784158,40.0976228947,86.4420996142,2,20
2016-08-01,State_3,District_6,8,8239.8901890189,1329.7018772277,27.2171537354,28.9662278068,33.6901945525,2,20
2016-08-01,State_5,District_7,8,33988.8720072007,12530.2431485149,261.0147049505,347.3023453267,1265.5130255842,2,20
2016-08-01,State_3,District_15,8,11036.7409540954,2983.8514149415,70.6677134293,75.0561225149,45.4739894833,2,20
2016-08-01,State_4,District_39,8,19198.6106210621,2509.0082214221,70.9006654905,54.167024369,32.6508466949,2,20
2016-08-01,State_5,District_27,8,9860.3636363636,3285.9511449145,45.9493924392,76.0047198596,89.2068865959,2,20
2016-08-01,State_4,District_14,8,23173.6590459046,3912.1965364537,98.5363784518,95.0108890135,147.9315642358,2,20
2016-08-01,State_5,District_18,8,13518.901890189,3787.0682574257,79.583710297,103.746684288,449.4912634851,2,20
2016-08-01,State_8,District_2,8,11478.8792079208,1342.7885033303,34.3865235284,43.1203977564,20.0289400929,2,20
2016-08-01,State_4,District_26,8,22353.5276327633,3244.1746084609,85.3967080108,77.5868852817,44.7907743978,2,20
2016-08-01,State_4,District_29,8,25693.497749775,3396.3821368137,87.0584223042,100.9255630855,248.0884324176,2,20
2016-08-01,State_5,District_21,8,16203.4217821782,3744.8890549055,59.9419629703,90.4066506463,947.2537195896,2,20
2016-08-01,State_3,District_22,8,17719.5726372637,4916.5447560756,116.5164114671,111.9618603348,263.0361337336,2,20
2016-08-01,State_6,District_35,8,44817.6594059406,6429.5600648065,231.7145321332,160.066185847,476.6463295734,2,20
2016-08-01,State_7,District_44,8,7744.9879387939,1526.0012685869,42.0185384518,40.3886832626,66.8706855667,2,20
2016-08-01,State_5,District_34,8,4733.3105310531,1000.5228977498,21.6088038164,23.4291373942,26.6568930464,2,20
2016-08-01,State_3,District_43,8,7894.3344734473,1675.1888059406,30.1944132313,40.737659791,241.2361988778,2,20
2016-08-01,State_1,District_11,8,17051.4808280828,5502.2216057606,100.1382252205,140.7664996112,69.6811064716,2,20
2016-08-01,State_1,District_40,8,5568.4694869487,2125.3687434744,46.0217825923,47.9341624176,43.9158284092,2,20
2016-08-01,State_6,District_4,8,47340.9220522052,6604.3168568857,217.2027079748,131.4617963996,535.2346556832,2,20
2016-08-01,State_4,District_10,8,17027.2900090009,2218.2837893789,66.3025185779,66.3396578902,307.1223647541,2,20
2016-08-01,State_1,District_42,8,4044.5652565257,973.2423157516,17.5614737966,26.4687104031,29.6075730373,2,20
2016-08-01,State_5,District_30,8,8706.5767776778,2130.3013951395,58.786979676,49.910007712,53.6754466864,2,20
2016-08-01,State_6,District_19,8,59241.2288028803,11103.2975733573,237.2281922592,270.1880657372,254.0487272079,2,20
2016-08-01,State_1,District_46,8,8972.8237623762,2539.7114581458,55.6050723852,63.5961344302,113.772555241,2,20
2016-08-01,State_5,District_32,8,6518.9098109811,1269.4027308731,20.7559037264,29.3727695285,22.593506636,2,20
2016-08-01,State_1,District_31,8,9663.696849685,3542.4490171017,85.3526221242,97.5070025869,503.5889693375,2,20
2016-08-01,State_1,District_5,8,9611.4228622862,2477.0969864987,43.0445230963,64.6802456778,15.4039827233,2,20
2016-08-01,State_2,District_12,8,36285.800540054,12376.6262916292,351.0220824482,389.2092357156,527.4409527075,2,20
2016-08-01,State_7,District_13,8,33628.0936093609,10503.1247668767,195.9836457426,267.089523721,223.9325441818,2,20
2016-08-01,State_10,District_41,8,101401.215841584,37827.0940414041,833.7587342934,1084.8732911071,548.9857339334,2,20
2016-08-01,State_8,District_24,8,23057.0271827183,3445.9099819982,60.8514715752,86.963770315,242.3122989019,2,20
2016-08-01,State_1,District_17,8,7307.6864086409,1857.3949072907,31.3651781458,41.6047230427,206.5744069919,2,20
2016-08-01,State_7,District_28,8,8925.6169216922,2016.3470819082,53.2635425383,63.7473936148,150.6763458463,2,20
2016-08-01,State_8,District_3,8,15268.1310531053,1406.9129710171,27.9976636724,30.3835702986,40.2940047242,2,20
2016-08-01,State_8,District_45,8,14660.5076507651,1563.9524842484,30.4115836544,33.2053934149,31.0891037642,2,20
2016-08-01,State_1,District_20,8,7383.103150315,2264.2883132313,47.6268883708,51.4052989127,704.6048345408,2,20
2016-08-01,State_7,District_33,8,55802.9782178218,20810.9568136814,463.9032052205,623.4459278848,747.147739622,2,20
2016-08-01,State_3,District_36,8,7377.2241224122,1835.1476435644,29.9489385419,41.5471578491,52.3817549341,2,20
2016-08-01,State_9,District_1,8,38946.8756075608,11349.2254779478,269.2448817282,305.5739173483,1288.4406315086,2,20
2016-08-01,State_9,District_47,8,6701.1834383438,1190.8829742574,30.3108892529,33.7099164104,14.6578445744,2,20
2016-08-01,State_8,District_16,8,14306.3495949595,2082.7868748875,37.5526492169,45.2485551179,45.6703179917,2,20
2016-08-01,State_1,District_37,8,4598.0795679568,1446.5755148515,23.6324688209,30.638150903,14.9448207856,2,20
2016-08-01,State_8,District_8,8,22023.6,3406.3481044104,69.4969485149,71.882088468,52.0605105149,2,20
2016-08-01,State_9,District_23,8,8807.9182718272,3309.8090711071,74.8157378398,83.2866928767,83.703711452,2,20
2016-08-01,State_9,District_9,8,12917.7317731773,2908.2509828983,69.1066935374,69.7203347957,47.3778478308,2,20
2016-08-01,State_9,District_38,8,26986.7200720072,4393.8850423042,103.2918282628,108.5447036652,475.7416440414,2,20
2016-09-01,State_3,District_36,9,7333.8732673267,1672.9741461746,49.7512477768,34.8557899258,35.5963427237,2,21
2016-09-01,State_5,District_21,9,16614.3272727273,3437.0513429343,98.9391560396,75.609094261,203.399714306,2,21
2016-09-01,State_5,District_30,9,8542.9566156616,1987.2545058506,67.2403314311,39.2217685293,275.4779085635,2,21
2016-09-01,State_7,District_44,9,7002.0500450045,1370.1697517552,55.4885963456,32.8920682994,84.8087969649,2,21
2016-09-01,State_5,District_25,9,8921.6223222322,1868.8708712871,60.8389489469,32.2918076058,85.6693081782,2,21
2016-09-01,State_3,District_6,9,7984.3521152115,1192.6949686769,32.0732979478,22.9101943059,577.5776801026,2,21
2016-09-01,State_5,District_27,9,10336.8903690369,3144.414250225,70.780930441,59.0899941008,303.5612943996,2,21
2016-09-01,State_3,District_22,9,16580.2700270027,4740.6806336634,184.3516456886,88.8366810405,476.502576468,2,21
2016-09-01,State_7,District_13,9,33466.9551755175,9537.8350945095,342.2476070207,210.7913045059,1164.9841041584,2,21
2016-09-01,State_3,District_15,9,10243.9251125113,2747.5874815482,90.4101551395,60.547950378,49.8433357336,2,21
2016-09-01,State_4,District_10,9,16775.6630063006,2177.8159135914,102.0045873267,53.5780248893,99.9162850621,2,21
2016-09-01,State_6,District_4,9,44562.299189919,6104.0050747075,148.1395869307,113.6744142754,303.1853705797,2,21
2016-09-01,State_7,District_33,9,53593.497029703,18860.8481908191,679.9879843384,498.8120375338,662.3993023222,2,21
2016-09-01,State_5,District_32,9,6957.3933393339,1167.7297126913,30.9025330333,22.8345605975,250.2490408119,2,21
2016-09-01,State_6,District_35,9,42741.9524752475,6123.735679568,194.8569666967,128.6861627759,704.0197496436,2,21
2016-09-01,State_5,District_18,9,13025.6882088209,3545.5696741674,126.2853084248,83.8136696706,354.9762690261,2,21
2016-09-01,State_5,District_34,9,4797.1920792079,879.3206070207,31.7554331233,20.247421204,26.287820256,2,21
2016-09-01,State_1,District_5,9,9515.4826282628,2378.4439585959,75.0895167957,51.5969822358,253.9996310189,2,21
2016-09-01,State_8,District_2,9,10874.596939694,1252.2894505851,42.9280470567,35.6309886463,231.7888565779,2,21
2016-09-01,State_3,District_43,9,7545.4221422142,1639.3515837984,76.118760432,31.9566848628,51.0811021926,2,21
2016-09-01,State_2,District_12,9,32858.9450945095,10773.0112637264,498.233120252,322.5283747705,1269.6684807021,2,21
2016-09-01,State_7,District_28,9,9683.0631863186,1785.3177978398,89.1827817102,50.4940374275,215.4533328047,2,21
2016-09-01,State_8,District_3,9,15038.0676867687,1515.3306349235,40.3410425383,25.7756843694,240.9668763294,2,21
2016-09-01,State_1,District_40,9,5678.1436543654,1940.9479819982,77.9219960036,39.163455847,20.8616898866,2,21
2016-09-01,State_6,District_19,9,58491.7670567057,10284.7794437444,309.9571386139,213.9226331503,1938.3140273267,2,21
2016-09-01,State_5,District_7,9,33212.7719171917,11280.7723564356,378.8559252925,282.2211696094,1317.2040633483,2,21
2016-09-01,State_4,District_14,9,22833.3245724572,3689.1198955896,138.2699955716,78.9309542736,142.6976467723,2,21
2016-09-01,State_1,District_42,9,3755.4527452745,959.5516914491,26.1470832043,20.4070923663,11.9373686895,2,21
2016-09-01,State_1,District_20,9,7130.5090909091,2198.3518505851,85.5131840504,40.0810047219,321.2056051881,2,21
2016-09-01,State_4,District_26,9,20765.0945094509,2854.3944824482,120.7368260306,64.5337062754,201.3266657318,2,21
2016-09-01,State_1,District_46,9,9010.9310531053,2324.8894581458,77.7048255626,52.119041541,351.0890993717,2,21
